id,prediction
0,0.07331769913434982
1,0.07734907418489456
2,0.5510651469230652
3,0.47416892647743225
4,0.8810994029045105
5,0.5892645120620728
6,0.0418420173227787
7,0.006288581993430853
8,0.019432490691542625
9,0.5405749082565308
10,0.380413681268692
11,0.260583758354187
12,0.67018061876297
13,0.673142671585083
14,0.005140678957104683
15,0.006593808997422457
16,0.38188180327415466
17,0.025292718783020973
18,0.680891752243042
19,0.06318551301956177
20,0.022400381043553352
21,0.7241284847259521
22,0.45927509665489197
23,0.5465654730796814
24,0.01181023195385933
25,0.04449830949306488
26,0.01727277971804142
27,0.01088558230549097
28,0.04139631614089012
29,0.6432282328605652
30,0.3392096757888794
31,0.8238629698753357
32,0.019071267917752266
33,0.010243128053843975
34,0.014611784368753433
35,0.3189823627471924
36,0.20343433320522308
37,0.7986401915550232
38,0.783866286277771
39,0.025159625336527824
40,0.01473763957619667
41,0.2882069945335388
42,0.04844759777188301
43,0.45553648471832275
44,0.7259765863418579
45,0.039199382066726685
46,0.00555676082149148
47,0.005616131238639355
48,0.010601239278912544
49,0.016981488093733788
50,0.008661631494760513
51,0.8363494277000427
52,0.813927173614502
53,0.009973602369427681
54,0.01827351376414299
55,0.6137484312057495
56,0.05872071906924248
57,0.8581728935241699
58,0.09618847072124481
59,0.0070780133828520775
60,0.9290750026702881
61,0.7549063563346863
62,0.27815720438957214
63,0.0551561675965786
64,0.43995600938796997
65,0.6998088955879211
66,0.016934342682361603
67,0.7599719762802124
68,0.01602703332901001
69,0.009584425017237663
70,0.76570063829422
71,0.4205755889415741
72,0.013279521837830544
73,0.4327891170978546
74,0.733211100101471
75,0.005372471176087856
76,0.5151174664497375
77,0.5126217603683472
78,0.468531996011734
79,0.678922712802887
80,0.7497484683990479
81,0.8695558905601501
82,0.010600878857076168
83,0.5094550848007202
84,0.006455621682107449
85,0.018597669899463654
86,0.013743412680923939
87,0.033536724746227264
88,0.007998066954314709
89,0.008632197044789791
90,0.8002898693084717
91,0.3217664361000061
92,0.6749410033226013
93,0.005945567972958088
94,0.7340733408927917
95,0.02403273433446884
96,0.7274328470230103
97,0.043394334614276886
98,0.6787669658660889
99,0.3912234604358673
100,0.011374237947165966
101,0.01771984063088894
102,0.11894717812538147
103,0.2761134207248688
104,0.30123111605644226
105,0.811665952205658
106,0.007329491898417473
107,0.5327814221382141
108,0.6920856833457947
109,0.5454420447349548
110,0.8260411620140076
111,0.0056185307912528515
112,0.2641690671443939
113,0.017015598714351654
114,0.7564488649368286
115,0.015319698490202427
116,0.065070241689682
117,0.44678831100463867
118,0.403007835149765
119,0.8561019897460938
120,0.10039850324392319
121,0.661968469619751
122,0.015491112135350704
123,0.3813241720199585
124,0.01335913222283125
125,0.7864395976066589
126,0.7230544090270996
127,0.09837513417005539
128,0.5539893507957458
129,0.7324258685112
130,0.37362682819366455
131,0.7438961267471313
132,0.7198067307472229
133,0.05179118365049362
134,0.3603346645832062
135,0.7395001649856567
136,0.011178731918334961
137,0.8450347185134888
138,0.3572734594345093
139,0.01726008579134941
140,0.004346795845776796
141,0.8349334597587585
142,0.6761898994445801
143,0.6533589959144592
144,0.8647965788841248
145,0.006858491338789463
146,0.11481089890003204
147,0.023120610043406487
148,0.018230443820357323
149,0.6724621057510376
150,0.006255337968468666
151,0.15335486829280853
152,0.03706808760762215
153,0.8243251442909241
154,0.01279914379119873
155,0.8182701468467712
156,0.5562207698822021
157,0.009498203173279762
158,0.0031452272087335587
159,0.08637828379869461
160,0.03960912302136421
161,0.029069634154438972
162,0.0035055133048444986
163,0.023517411202192307
164,0.5660588145256042
165,0.4886476993560791
166,0.45386332273483276
167,0.002862150315195322
168,0.19870683550834656
169,0.8618061542510986
170,0.007693953812122345
171,0.832705020904541
172,0.7118438482284546
173,0.00532329548150301
174,0.6288830637931824
175,0.6460599899291992
176,0.3631981611251831
177,0.005306033417582512
178,0.4224238097667694
179,0.7312473654747009
180,0.5078865885734558
181,0.7547953128814697
182,0.3949877917766571
183,0.21091467142105103
184,0.5237665772438049
185,0.01415156852453947
186,0.6582038402557373
187,0.40764451026916504
188,0.031967028975486755
189,0.010627813637256622
190,0.10416573286056519
191,0.008578211069107056
192,0.009952389635145664
193,0.17452746629714966
194,0.03664493188261986
195,0.020489569753408432
196,0.14014600217342377
197,0.1482696384191513
198,0.006751618348062038
199,0.8583048582077026
200,0.5984361171722412
201,0.04655565693974495
202,0.8454074859619141
203,0.5381998419761658
204,0.6996514797210693
205,0.014151901938021183
206,0.5786977410316467
207,0.6282469034194946
208,0.840936541557312
209,0.2555367350578308
210,0.8091153502464294
211,0.007982517592608929
212,0.6939404606819153
213,0.44687142968177795
214,0.5419132113456726
215,0.01096354704350233
216,0.1317371428012848
217,0.022115888074040413
218,0.7686957716941833
219,0.027351874858140945
220,0.49139338731765747
221,0.6135541200637817
222,0.5808980464935303
223,0.48956236243247986
224,0.004590844735503197
225,0.22724732756614685
226,0.00534870196133852
227,0.026799436658620834
228,0.016044626012444496
229,0.7223597764968872
230,0.2666211426258087
231,0.06615611910820007
232,0.8293760418891907
233,0.6737836599349976
234,0.13147500157356262
235,0.8344365358352661
236,0.0101619902998209
237,0.41720685362815857
238,0.0947752445936203
239,0.1723058968782425
240,0.5052359700202942
241,0.8417392373085022
242,0.009714231826364994
243,0.5709277987480164
244,0.021533966064453125
245,0.04541861638426781
246,0.7551115155220032
247,0.8542765378952026
248,0.005183943081647158
249,0.275156706571579
250,0.016440216451883316
251,0.01218674797564745
252,0.8978500962257385
253,0.6307178139686584
254,0.4752059876918793
255,0.03377607464790344
256,0.018190748989582062
257,0.32806339859962463
258,0.010618667118251324
259,0.15474967658519745
260,0.9042133688926697
261,0.15118466317653656
262,0.8375701904296875
263,0.015124967321753502
264,0.169781893491745
265,0.023447999730706215
266,0.011685985140502453
267,0.013363011181354523
268,0.10714741796255112
269,0.010618472471833229
270,0.24839667975902557
271,0.9213565587997437
272,0.006269474979490042
273,0.014586991630494595
274,0.6439249515533447
275,0.6782425045967102
