id,prediction
0,0.0592917837202549
1,0.09523791074752808
2,0.552852988243103
3,0.5281401872634888
4,0.867506742477417
5,0.6201784610748291
6,0.040390659123659134
7,0.01061828713864088
8,0.015958163887262344
9,0.5181458592414856
10,0.39546316862106323
11,0.22754323482513428
12,0.6115468740463257
13,0.6955183744430542
14,0.010497047565877438
15,0.0064988890662789345
16,0.37571147084236145
17,0.03247731551527977
18,0.665547251701355
19,0.061498623341321945
20,0.014387087896466255
21,0.7317672967910767
22,0.45301416516304016
23,0.4892061650753021
24,0.012889252044260502
25,0.043023400008678436
26,0.010842309333384037
27,0.008214403875172138
28,0.04975295066833496
29,0.650019109249115
30,0.36549025774002075
31,0.80461186170578
32,0.016738643869757652
33,0.010133539326488972
34,0.016857901588082314
35,0.34488430619239807
36,0.24077309668064117
37,0.8014902472496033
38,0.8077718615531921
39,0.026194890961050987
40,0.010285737924277782
41,0.1930168867111206
42,0.07502465695142746
43,0.48077818751335144
44,0.6363540887832642
45,0.044400203973054886
46,0.0044551147148013115
47,0.007324487902224064
48,0.010847220197319984
49,0.01977255381643772
50,0.010043589398264885
51,0.8408374190330505
52,0.7728992700576782
53,0.008770731277763844
54,0.018725600093603134
55,0.6990551948547363
56,0.06097047030925751
57,0.8520303964614868
58,0.10353352129459381
59,0.005443272180855274
60,0.9457114338874817
61,0.7551881670951843
62,0.29271945357322693
63,0.06111987680196762
64,0.47289904952049255
65,0.6838019490242004
66,0.018903223797678947
67,0.818487823009491
68,0.012674779631197453
69,0.010369516909122467
70,0.7421566247940063
71,0.38165780901908875
72,0.012537733651697636
73,0.4869849979877472
74,0.7412806749343872
75,0.0055527756921947
76,0.5774561166763306
77,0.5223842859268188
78,0.5330008864402771
79,0.6897505521774292
80,0.7734061479568481
81,0.8680300712585449
82,0.007147064432501793
83,0.4953293204307556
84,0.005840030033141375
85,0.022230392321944237
86,0.009843599051237106
87,0.027591383084654808
88,0.01082292478531599
89,0.008845866657793522
90,0.8309516310691833
91,0.2929707467556
92,0.7231055498123169
93,0.004640295170247555
94,0.7506552934646606
95,0.019800599664449692
96,0.7463449239730835
97,0.039411235600709915
98,0.6718260645866394
99,0.38113197684288025
100,0.020210618153214455
101,0.02745797485113144
102,0.08872225880622864
103,0.2841508686542511
104,0.3670787215232849
105,0.8422796726226807
106,0.007175825070589781
107,0.5518758296966553
108,0.7111012935638428
109,0.5777601599693298
110,0.832667350769043
111,0.008185137994587421
112,0.21214944124221802
113,0.02101457118988037
114,0.7383424043655396
115,0.018855514004826546
116,0.06131046637892723
117,0.4453109800815582
118,0.3814135491847992
119,0.7532106041908264
120,0.12878896296024323
121,0.6768928170204163
122,0.011969954706728458
123,0.4008083641529083
124,0.014269017614424229
125,0.7578877806663513
126,0.6536449193954468
127,0.08937601745128632
128,0.5609594583511353
129,0.7331586480140686
130,0.37824252247810364
131,0.7106833457946777
132,0.7467014789581299
133,0.029962748289108276
